Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Borough
130511,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,301,Washington Heights,2013,01/01/2013,115.3,,Manhattan
130512,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,302,Central Harlem - Morningside Heights,2013,01/01/2013,82.1,,Manhattan
130513,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,303,East Harlem,2013,01/01/2013,55.8,,Manhattan
130514,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,304,Upper West Side,2013,01/01/2013,247.9,,Manhattan
130515,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,305,Upper East Side,2013,01/01/2013,269.8,,Manhattan
130516,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,306,Chelsea - Clinton,2013,01/01/2013,204.8,,Manhattan
130517,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,307,Gramercy Park - Murray Hill,2013,01/01/2013,284.7,,Others Boroughs
130518,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,308,Greenwich Village - SoHo,2013,01/01/2013,132.5,,Manhattan
130519,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,309,Union Square - Lower East Side,2013,01/01/2013,126.1,,Manhattan
130520,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,310,Lower Manhattan,2013,01/01/2013,118.7,,Manhattan
130521,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,401,Long Island City - Astoria,2013,01/01/2013,30.6,,Queens
130522,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,402,West Queens,2013,01/01/2013,24.6,,Queens
130523,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,403,Flushing - Clearview,2013,01/01/2013,18.7,,Queens
130524,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,404,Bayside - Little Neck,2013,01/01/2013,10.4,,Queens
130525,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,405,Ridgewood - Forest Hills,2013,01/01/2013,23.6,,Queens
130526,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,406,Fresh Meadows,2013,01/01/2013,15.3,,Queens
130527,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,407,Southwest Queens,2013,01/01/2013,14.5,,Queens
130528,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,408,Jamaica,2013,01/01/2013,13.2,,Queens
130529,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,409,Southeast Queens,2013,01/01/2013,8.1,,Queens
130530,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,410,Rockaways,2013,01/01/2013,6.1,,Queens
130531,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,501,Port Richmond,2013,01/01/2013,2.8,,Staten Island
130532,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,502,Stapleton - St. George,2013,01/01/2013,4.7,,Staten Island
130533,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,503,Willowbrook,2013,01/01/2013,2.1,,Staten Island
130534,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,504,South Beach - Tottenville,2013,01/01/2013,2.0,,Staten Island
130535,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Citywide,1,New York City,2013,01/01/2013,29.4,,Manhattan
130536,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,1,Bronx,2013,01/01/2013,42.7,,Bronx
130537,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,2,Brooklyn,2013,01/01/2013,22.8,,Brooklyn
130538,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,3,Manhattan,2013,01/01/2013,161.1,,Manhattan
130539,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,4,Queens,2013,01/01/2013,16.1,,Queens
130540,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,5,Staten Island,2013,01/01/2013,2.7,,Staten Island
130685,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,101,Kingsbridge - Riverdale,2005,01/01/2005,2.9,,Bronx
130686,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,102,Northeast Bronx,2005,01/01/2005,2.8,,Bronx
130687,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,103,Fordham - Bronx Pk,2005,01/01/2005,2.7,,Bronx
130688,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,104,Pelham - Throgs Neck,2005,01/01/2005,2.7,,Bronx
130689,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,105,Crotona -Tremont,2005,01/01/2005,3.0,,Bronx
130690,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,106,High Bridge - Morrisania,2005,01/01/2005,3.0,,Bronx
130691,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,107,Hunts Point - Mott Haven,2005,01/01/2005,2.8,,Bronx
130692,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,201,Greenpoint,2005,01/01/2005,3.7,,Brooklyn
164933,383,Sulfur Dioxide (SO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Winter 2009-10,12/01/2009,3.85,,Others Boroughs
130693,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,202,Downtown - Heights - Slope,2005,01/01/2005,3.7,,Others Boroughs
130694,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,01/01/2005,2.5,,Brooklyn
130695,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,204,East New York,2005,01/01/2005,2.3,,Others Boroughs
130696,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,205,Sunset Park,2005,01/01/2005,3.2,,Brooklyn
130697,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,206,Borough Park,2005,01/01/2005,2.5,,Others Boroughs
130698,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,207,East Flatbush - Flatbush,2005,01/01/2005,2.3,,Others Boroughs
130699,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,208,Canarsie - Flatlands,2005,01/01/2005,2.4,,Others Boroughs
130700,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,209,Bensonhurst - Bay Ridge,2005,01/01/2005,2.8,,Brooklyn
130701,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,210,Coney Island - Sheepshead Bay,2005,01/01/2005,2.4,,Brooklyn
130702,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,211,Williamsburg - Bushwick,2005,01/01/2005,2.8,,Brooklyn
130703,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,301,Washington Heights,2005,01/01/2005,4.1,,Manhattan
130704,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,302,Central Harlem - Morningside Heights,2005,01/01/2005,3.9,,Manhattan
130705,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,303,East Harlem,2005,01/01/2005,4.2,,Manhattan
130706,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,304,Upper West Side,2005,01/01/2005,3.9,,Manhattan
130707,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,305,Upper East Side,2005,01/01/2005,4.5,,Manhattan
130708,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,306,Chelsea - Clinton,2005,01/01/2005,4.9,,Manhattan
130709,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,307,Gramercy Park - Murray Hill,2005,01/01/2005,5.3,,Others Boroughs
130710,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,308,Greenwich Village - SoHo,2005,01/01/2005,4.7,,Manhattan
130711,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,309,Union Square - Lower East Side,2005,01/01/2005,5.0,,Manhattan
130712,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,310,Lower Manhattan,2005,01/01/2005,6.3,,Manhattan
130713,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,401,Long Island City - Astoria,2005,01/01/2005,2.7,,Queens
130714,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,402,West Queens,2005,01/01/2005,2.2,,Queens
130715,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,403,Flushing - Clearview,2005,01/01/2005,1.9,,Queens
130716,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,404,Bayside - Little Neck,2005,01/01/2005,1.9,,Queens
130717,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,405,Ridgewood - Forest Hills,2005,01/01/2005,2.0,,Queens
130718,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,406,Fresh Meadows,2005,01/01/2005,1.7,,Queens
130719,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,407,Southwest Queens,2005,01/01/2005,1.8,,Queens
130720,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,408,Jamaica,2005,01/01/2005,1.8,,Queens
130721,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,409,Southeast Queens,2005,01/01/2005,1.8,,Queens
130722,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,410,Rockaways,2005,01/01/2005,1.4,,Queens
130723,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,501,Port Richmond,2005,01/01/2005,2.5,,Staten Island
130724,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,502,Stapleton - St. George,2005,01/01/2005,1.3,,Staten Island
130725,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,503,Willowbrook,2005,01/01/2005,1.6,,Staten Island
130726,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,UHF42,504,South Beach - Tottenville,2005,01/01/2005,1.1,,Staten Island
130727,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Citywide,1,New York City,2005,01/01/2005,2.9,,Manhattan
130728,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,1,Bronx,2005,01/01/2005,2.8,,Bronx
130729,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,2,Brooklyn,2005,01/01/2005,2.8,,Brooklyn
130730,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,3,Manhattan,2005,01/01/2005,4.7,,Manhattan
130731,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,4,Queens,2005,01/01/2005,1.9,,Queens
130732,646,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,Borough,5,Staten Island,2005,01/01/2005,1.6,,Staten Island
130733,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,101,Kingsbridge - Riverdale,2005,01/01/2005,3.2,,Bronx
130734,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,102,Northeast Bronx,2005,01/01/2005,3.2,,Bronx
130735,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,103,Fordham - Bronx Pk,2005,01/01/2005,3.2,,Bronx
130736,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,104,Pelham - Throgs Neck,2005,01/01/2005,3.2,,Bronx
130737,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,105,Crotona -Tremont,2005,01/01/2005,3.4,,Bronx
130738,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,106,High Bridge - Morrisania,2005,01/01/2005,3.6,,Bronx
130739,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,107,Hunts Point - Mott Haven,2005,01/01/2005,3.5,,Bronx
130740,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,201,Greenpoint,2005,01/01/2005,3.5,,Brooklyn
130741,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,202,Downtown - Heights - Slope,2005,01/01/2005,3.2,,Others Boroughs
130742,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,01/01/2005,3.0,,Brooklyn
130743,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,204,East New York,2005,01/01/2005,2.8,,Others Boroughs
130744,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,205,Sunset Park,2005,01/01/2005,3.2,,Brooklyn
130745,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,206,Borough Park,2005,01/01/2005,2.9,,Others Boroughs
130746,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,207,East Flatbush - Flatbush,2005,01/01/2005,2.8,,Others Boroughs
130747,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,208,Canarsie - Flatlands,2005,01/01/2005,2.8,,Others Boroughs
130748,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,209,Bensonhurst - Bay Ridge,2005,01/01/2005,2.7,,Brooklyn
130749,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,210,Coney Island - Sheepshead Bay,2005,01/01/2005,2.5,,Brooklyn
130750,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,211,Williamsburg - Bushwick,2005,01/01/2005,3.1,,Brooklyn
130751,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,301,Washington Heights,2005,01/01/2005,3.9,,Manhattan
130752,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,302,Central Harlem - Morningside Heights,2005,01/01/2005,4.2,,Manhattan
130753,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,303,East Harlem,2005,01/01/2005,4.2,,Manhattan
130754,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,304,Upper West Side,2005,01/01/2005,4.0,,Manhattan
130755,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,305,Upper East Side,2005,01/01/2005,4.5,,Manhattan
130756,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,306,Chelsea - Clinton,2005,01/01/2005,4.6,,Manhattan
130757,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,307,Gramercy Park - Murray Hill,2005,01/01/2005,5.3,,Others Boroughs
130758,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,308,Greenwich Village - SoHo,2005,01/01/2005,4.0,,Manhattan
130759,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,309,Union Square - Lower East Side,2005,01/01/2005,4.0,,Manhattan
130760,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,310,Lower Manhattan,2005,01/01/2005,4.2,,Manhattan
130761,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,401,Long Island City - Astoria,2005,01/01/2005,3.6,,Queens
130762,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,402,West Queens,2005,01/01/2005,3.4,,Queens
130763,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,403,Flushing - Clearview,2005,01/01/2005,2.7,,Queens
130764,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,404,Bayside - Little Neck,2005,01/01/2005,2.5,,Queens
130765,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,405,Ridgewood - Forest Hills,2005,01/01/2005,3.0,,Queens
130766,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,406,Fresh Meadows,2005,01/01/2005,2.3,,Queens
130767,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,407,Southwest Queens,2005,01/01/2005,2.4,,Queens
130768,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,408,Jamaica,2005,01/01/2005,2.4,,Queens
130769,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,409,Southeast Queens,2005,01/01/2005,2.4,,Queens
130770,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,410,Rockaways,2005,01/01/2005,2.0,,Queens
130771,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,501,Port Richmond,2005,01/01/2005,2.4,,Staten Island
130772,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,502,Stapleton - St. George,2005,01/01/2005,2.3,,Staten Island
130773,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,503,Willowbrook,2005,01/01/2005,2.3,,Staten Island
130774,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,UHF42,504,South Beach - Tottenville,2005,01/01/2005,2.2,,Staten Island
130775,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Citywide,1,New York City,2005,01/01/2005,3.2,,Manhattan
130776,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,1,Bronx,2005,01/01/2005,3.3,,Bronx
130777,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,2,Brooklyn,2005,01/01/2005,3.0,,Brooklyn
130778,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,3,Manhattan,2005,01/01/2005,4.3,,Manhattan
130779,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,4,Queens,2005,01/01/2005,2.7,,Queens
130780,647,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,Borough,5,Staten Island,2005,01/01/2005,2.3,,Staten Island
